[-294.86778410452166, -495.3170869740171, -495.3170869740171, -495.3170869740171, -495.3170869740171, -495.3170869740171, -495.3170869740171, -445.3170869740171, -495.3170869740171, -495.3170869740171, -495.3170869740171, -452.2571089694068, -495.3170869740171, -495.3170869740171, -495.3170869740171, -495.3170869740171]
[-286.7871689598564, -284.7871689598564, -494.91708697401714, -452.05710896940684, -386.8136880990277, -452.4571089694068, -495.11708697401707, -445.41708697401714, -445.11708697401707, -445.51708697401716, -495.41708697401714, -495.41708697401714, -494.8170869740171, -495.41708697401714, -495.2170869740171, -445.41708697401714]
[-245.2871689598564, -254.96778410452168, -346.5136880990276, -445.11708697401707, -445.2170869740171, -445.01708697401716, -444.7170869740171, -286.8871689598564, -386.62746463203473, -284.7871689598564, -286.8871689598564, -452.15710896940686, -286.8871689598564, -445.51708697401716, -445.41708697401714, -387.4136880990276]
[-245.3871689598564, -245.2871689598564, -294.4677841045217, -285.2871689598564, -386.62746463203473, -386.72746463203464, -454.6977021186824, -387.12746463203473, -255.06778410452168, -287.1871689598564, -445.11708697401707, -286.9871689598564, -286.9871689598564, -285.0871689598564, -254.96778410452168, -445.01708697401716]
[-245.3871689598564, -245.2871689598564, -255.7677841045217, -245.3871689598564, -294.1677841045217, -255.46778410452168, -287.2871689598564, -245.3871689598564, -287.0871689598564, -290.11934514048363, -264.1871689598564, -294.9677841045217, -245.3871689598564, -287.6871689598564, -489.61522655229044, -284.8871689598564]
[-244.4871689598564, -191.35283037416406, -287.5871689598564, -245.3871689598564, -347.4136880990276, -287.1871689598564, -245.4871689598564, -347.3136880990277, -287.0871689598564, -290.11934514048363, -244.68716895985642, -245.3871689598564, -245.4871689598564, -245.2871689598564, -426.4136880990276, -245.5871689598564]
[-191.35283037416406, -191.35283037416406, -244.2871689598564, -245.3871689598564, -191.45283037416408, -245.3871689598564, -191.85283037416406, -245.5871689598564, -284.6871689598564, -245.4871689598564, -244.5871689598564, -244.4871689598564, -245.9871689598564, -226.4299180141607, -244.2871689598564, -287.1871689598564]
[-191.35283037416406, -191.35283037416406, -231.95283037416408, -225.9299180141607, -294.9677841045217, -191.45283037416408, -285.79061708929487, -191.45283037416408, -244.3871689598564, -245.68716895985642, -191.45283037416408, -226.5299180141607, -385.8136880990277, -386.1136880990276, -191.55283037416407, -386.0136880990276]
[-191.35283037416406, -191.35283037416406, -191.45283037416408, -192.05283037416407, -191.45283037416408, -226.62991801416072, -191.95283037416408, -226.62991801416072, -245.9871689598564, -498.51708697401716, -192.2528303741641, -226.8299180141607, -294.9677841045217, -191.85283037416406, -191.95283037416408, -245.7871689598564]
[-190.45283037416408, -191.35283037416406, -191.55283037416407, -192.05283037416407, -392.5458642796549, -191.35283037416406, -191.95283037416408, -192.45283037416408, -192.55283037416407, -192.15283037416407, -246.0871689598564, -191.95283037416408, -191.45283037416408, -192.2528303741641, -192.05283037416407, -329.0000666639861]
[-190.55283037416407, -190.45283037416408, -190.55283037416407, -192.05283037416407, -191.45283037416408, -191.85283037416406, -192.05283037416407, -191.55283037416407, -192.15283037416407, -191.65283037416407, -192.65283037416407, -192.65283037416407, -191.55283037416407, -191.65283037416407, -391.84586427965485, -191.65283037416407]
[-190.55283037416407, -190.45283037416408, -497.61708697401707, -287.5871689598564, -191.55283037416407, -191.05283037416407, -191.7528303741641, -191.85283037416406, -191.15283037416407, -191.35283037416406, -190.65283037416407, -190.7528303741641, -191.7528303741641, -387.1136880990276, -190.85283037416406, -190.65283037416407]
[-190.55283037416407, -190.45283037416408, -191.85283037416406, -190.95283037416408, -190.55283037416407, -191.65283037416407, -286.29061708929487, -191.15283037416407, -190.85283037416406, -190.7528303741641, -191.15283037416407, -190.55283037416407, -191.2528303741641, -190.85283037416406, -190.7528303741641, -190.65283037416407]
[-179.55283037416407, -180.7528303741641, -190.65283037416407, -190.65283037416407, -191.2528303741641, -190.55283037416407, -190.65283037416407, -190.35283037416406, -190.65283037416407, -229.85283037416406, -190.65283037416407, -191.2528303741641, -190.7528303741641, -190.95283037416408, -191.05283037416407, -190.45283037416408]
[-178.7528303741641, -179.55283037416407, -180.55283037416407, -190.45283037416408, -190.7528303741641, -190.7528303741641, -190.7528303741641, -190.85283037416406, -180.7528303741641, -190.65283037416407, -179.65283037416407, -190.55283037416407, -191.05283037416407, -190.55283037416407, -190.45283037416408, -190.45283037416408]
[-178.55283037416407, -178.7528303741641, -179.85283037416406, -190.55283037416407, -190.55283037416407, -180.65283037416407, -230.85283037416406, -179.65283037416407, -189.65283037416407, -190.55283037416407, -190.85283037416406, -190.7528303741641, -180.05283037416407, -179.7528303741641, -190.85283037416406, -179.55283037416407]
[-178.65283037416407, -178.55283037416407, -178.7528303741641, -189.85283037416406, -190.65283037416407, -181.45283037416408, -179.95283037416408, -497.41708697401714, -228.85283037416406, -344.71368809902765, -190.95283037416408, -180.35283037416406, -456.61708697401707, -180.7528303741641, -179.7528303741641, -224.0299180141607]
[-178.65283037416407, -178.55283037416407, -189.95283037416408, -178.65283037416407, -190.2528303741641, -190.95283037416408, -190.15283037416407, -178.7528303741641, -178.85283037416406, -178.65283037416407, -180.05283037416407, -228.7528303741641, -181.55283037416407, -178.7528303741641, -189.95283037416408, -180.45283037416408]
[-178.55283037416407, -178.55283037416407, -180.15283037416407, -290.15622924915357, -188.65283037416407, -178.65283037416407, -191.85283037416406, -188.7528303741641, -180.15283037416407, -189.7528303741641, -178.65283037416407, -334.8136880990277, -179.95283037416408, -178.85283037416406, -229.05283037416407, -344.8136880990277]
[-178.55283037416407, -178.55283037416407, -178.65283037416407, -178.65283037416407, -178.95283037416408, -178.85283037416406, -178.85283037416406, -496.11708697401707, -179.35283037416406, -420.1907757390243, -344.8136880990277, -180.2528303741641, -178.7528303741641, -188.65283037416407, -188.7528303741641, -178.65283037416407]
[-178.35283037416406, -178.55283037416407, -178.85283037416406, -188.95283037416408, -178.95283037416408, -178.65283037416407, -178.95283037416408, -178.65283037416407, -178.95283037416408, -178.95283037416408, -178.65283037416407, -178.85283037416406, -178.55283037416407, -179.15283037416407, -339.7458642796548, -178.95283037416408]
[-178.45283037416408, -178.35283037416406, -178.7528303741641, -344.71368809902765, -179.05283037416407, -178.45283037416408, -335.0136880990276, -333.71368809902765, -295.36778410452166, -178.95283037416408, -178.55283037416407, -178.7528303741641, -179.05283037416407, -334.8136880990277, -179.2528303741641, -456.41708697401714]
[-178.2528303741641, -178.35283037416406, -179.2528303741641, -385.62746463203473, -178.85283037416406, -385.21368809902765, -179.15283037416407, -179.55283037416407, -334.9136880990276, -178.7528303741641, -224.0299180141607, -178.65283037416407, -188.55283037416407, -334.9136880990276, -178.65283037416407, -496.01708697401716]
[-178.35283037416406, -178.2528303741641, -179.35283037416406, -178.65283037416407, -445.8170869740171, -424.3136880990277, -178.35283037416406, -179.35283037416406, -486.4361905141026, -179.65283037416407, -385.71368809902765, -179.05283037416407, -334.8136880990277, -224.12991801416072, -178.95283037416408, -188.45283037416408]
[-178.35283037416406, -178.2528303741641, -188.35283037416406, -178.95283037416408, -340.14586427965486, -381.1907757390243, -179.65283037416407, -495.3170869740171, -496.11708697401707, -252.85283037416409, -179.65283037416407, -179.05283037416407, -178.65283037416407, -300.75622924915353, -179.45283037416408, -178.95283037416408]
[-178.35283037416406, -178.2528303741641, -179.2528303741641, -178.7528303741641, -178.7528303741641, -179.7528303741641, -385.21368809902765, -178.7528303741641, -188.35283037416406, -179.65283037416407, -228.35283037416406, -179.15283037416407, -178.85283037416406, -294.9677841045217, -370.6907757390243, -179.2528303741641]
[-178.35283037416406, -178.2528303741641, -178.85283037416406, -294.6677841045217, -178.85283037416406, -178.35283037416406, -179.35283037416406, -179.15283037416407, -339.64586427965486, -497.61708697401707, -178.85283037416406, -178.35283037416406, -178.85283037416406, -421.6907757390243, -179.35283037416406, -189.35283037416406]
[-178.15283037416407, -178.2528303741641, -339.14586427965486, -178.95283037416408, -385.3136880990277, -179.15283037416407, -289.15622924915357, -228.45283037416408, -178.35283037416406, -178.7528303741641, -178.95283037416408, -178.45283037416408, -179.55283037416407, -301.85622924915356, -179.45283037416408, -179.2528303741641]
[-178.2528303741641, -178.15283037416407, -179.55283037416407, -178.2528303741641, -495.61708697401707, -178.45283037416408, -178.85283037416406, -390.2458642796548, -179.55283037416407, -179.65283037416407, -179.05283037416407, -179.05283037416407, -178.85283037416406, -180.05283037416407, -178.55283037416407, -339.2458642796548]
[-178.2528303741641, -178.15283037416407, -228.35283037416406, -178.95283037416408, -178.35283037416406, -294.9677841045217, -374.0136880990276, -178.35283037416406, -335.0136880990276, -344.8136880990277, -179.15283037416407, -242.65283037416407, -178.35283037416406, -179.45283037416408, -385.21368809902765, -374.21368809902765]
[-178.2528303741641, -178.15283037416407, -334.9136880990276, -228.35283037416406, -295.36778410452166, -339.2458642796548, -179.2528303741641, -188.85283037416406, -384.5136880990276, -300.75622924915353, -228.45283037416408, -465.9118538228008, -178.85283037416406, -228.2528303741641, -178.85283037416406, -496.51708697401716]
[-178.2528303741641, -178.15283037416407, -178.95283037416408, -178.95283037416408, -380.3907757390242, -178.2528303741641, -179.55283037416407, -189.05283037416407, -188.95283037416408, -384.3136880990277, -178.2528303741641, -179.15283037416407, -294.9677841045217, -188.65283037416407, -189.15283037416407, -339.34586427965485]
