[-521.6477395178036, -471.64773951780364, -471.64773951780364, -521.6477395178036, -521.6477395178036, -471.64773951780364, -521.6477395178036, -521.6477395178036, -521.6477395178036, -471.8591985666952, -521.6477395178036, -471.64773951780364, -521.6477395178036, -521.6477395178036, -471.64773951780364, -471.64773951780364]
[-471.2477395178036, -467.1596688898727, -472.0477395178036, -471.4477395178036, -471.7477395178036, -471.7477395178036, -471.4477395178036, -471.7477395178036, -471.5477395178036, -471.64773951780364, -471.7477395178036, -471.8477395178036, -471.7477395178036, -471.7477395178036, -471.7477395178036, -472.1591985666952]
[-466.95966888987266, -467.1596688898727, -471.2477395178036, -471.4477395178036, -471.2477395178036, -521.3477395178036, -481.8477395178036, -471.7477395178036, -471.5477395178036, -471.7477395178036, -471.3477395178036, -471.4477395178036, -471.5477395178036, -471.5477395178036, -521.3477395178036, -471.64773951780364]
[-466.95966888987266, -466.85966888987264, -466.95966888987266, -471.4477395178036, -471.4477395178036, -467.0596688898727, -471.2477395178036, -467.0596688898727, -471.64773951780364, -471.5477395178036, -471.64773951780364, -471.5477395178036, -471.3477395178036, -467.1596688898727, -481.3477395178036, -471.3477395178036]
[-466.85966888987264, -466.7596688898726, -466.95966888987266, -466.85966888987264, -467.0596688898727, -467.0596688898727, -467.1596688898727, -467.1596688898727, -471.5477395178036, -471.7477395178036, -466.85966888987264, -467.2596688898726, -466.95966888987266, -471.5477395178036, -467.1596688898727, -471.4477395178036]
[-466.6596688898727, -466.7596688898726, -467.45966888987266, -466.95966888987266, -466.95966888987266, -466.95966888987266, -466.95966888987266, -466.95966888987266, -466.85966888987264, -466.95966888987266, -467.0596688898727, -467.1596688898727, -471.4477395178036, -466.95966888987266, -467.0596688898727, -467.2596688898726]
[-466.7596688898726, -466.6596688898727, -466.85966888987264, -466.7596688898726, -466.85966888987264, -466.95966888987266, -467.0596688898727, -467.0596688898727, -467.0596688898727, -467.1596688898727, -467.1596688898727, -467.0596688898727, -466.85966888987264, -466.85966888987264, -467.0596688898727, -467.0596688898727]
[-466.6596688898727, -466.6596688898727, -466.95966888987266, -466.85966888987264, -467.1596688898727, -466.85966888987264, -466.7596688898726, -467.0596688898727, -466.85966888987264, -466.7596688898726, -466.95966888987266, -471.5477395178036, -466.95966888987266, -466.7596688898726, -467.1596688898727, -466.85966888987264]
[-466.6596688898727, -466.6596688898727, -466.7596688898726, -466.85966888987264, -466.85966888987264, -466.95966888987266, -466.7596688898726, -471.3477395178036, -471.4477395178036, -466.95966888987266, -466.85966888987264, -466.95966888987266, -466.95966888987266, -467.0596688898727, -466.85966888987264, -466.7596688898726]
[-466.5596688898727, -313.83385650938465, -466.6596688898727, -466.7596688898726, -467.0596688898727, -467.0596688898727, -466.7596688898726, -467.0596688898727, -466.85966888987264, -466.85966888987264, -466.7596688898726, -467.0596688898727, -466.85966888987264, -466.85966888987264, -466.6596688898727, -466.85966888987264]
[-313.83385650938465, -313.83385650938465, -323.93385650938467, -466.85966888987264, -466.85966888987264, -466.6596688898727, -467.0596688898727, -466.7596688898726, -466.85966888987264, -466.7596688898726, -467.1596688898727, -466.95966888987266, -471.14773951780364, -314.1338565093846, -466.7596688898726, -471.2477395178036]
[-313.83385650938465, -313.83385650938465, -314.1338565093846, -323.93385650938467, -466.85966888987264, -466.95966888987266, -314.2338565093846, -471.2477395178036, -314.2338565093846, -466.85966888987264, -323.83385650938465, -324.1338565093846, -466.85966888987264, -466.85966888987264, -324.03385650938463, -466.45966888987266]
[-313.83385650938465, -313.83385650938465, -314.33385650938465, -324.2338565093846, -314.33385650938465, -324.1338565093846, -314.53385650938463, -314.33385650938465, -466.95966888987266, -313.93385650938467, -323.93385650938467, -324.1338565093846, -313.93385650938467, -467.2596688898726, -323.7338565093846, -323.93385650938467]
[-313.7338565093846, -313.7338565093846, -314.1338565093846, -466.7596688898726, -314.43385650938467, -314.43385650938467, -313.93385650938467, -314.03385650938463, -324.33385650938465, -314.93385650938467, -314.43385650938467, -324.03385650938463, -313.83385650938465, -324.33385650938465, -324.6338565093846, -313.93385650938467]
[-313.7338565093846, -313.7338565093846, -314.2338565093846, -314.2338565093846, -314.43385650938467, -314.6338565093846, -313.83385650938465, -324.1338565093846, -314.03385650938463, -314.03385650938463, -313.83385650938465, -314.33385650938465, -314.03385650938463, -313.93385650938467, -313.83385650938465, -313.93385650938467]
[-313.7338565093846, -313.6338565093846, -313.93385650938467, -314.33385650938465, -314.33385650938465, -313.7338565093846, -314.7338565093846, -313.83385650938465, -313.7338565093846, -314.1338565093846, -314.93385650938467, -324.1338565093846, -314.1338565093846, -314.2338565093846, -313.93385650938467, -313.93385650938467]
[-313.6338565093846, -313.6338565093846, -313.83385650938465, -313.7338565093846, -314.6338565093846, -313.83385650938465, -313.7338565093846, -313.83385650938465, -313.83385650938465, -314.03385650938463, -314.1338565093846, -313.93385650938467, -526.8289208123856, -313.83385650938465, -314.2338565093846, -314.2338565093846]
[-313.6338565093846, -313.6338565093846, -314.53385650938463, -313.93385650938467, -314.03385650938463, -313.7338565093846, -313.83385650938465, -313.7338565093846, -314.33385650938465, -313.93385650938467, -313.7338565093846, -466.5596688898727, -314.7338565093846, -476.52892081238554, -323.7338565093846, -482.3477395178036]
