[-1039.4213562373095, -726.4213562373095, -691.4213562373095, -749.4213562373095, -449.4213562373095, -671.4213562373095, -449.4213562373095, -490.4213562373095, -449.4213562373095, -449.4213562373095, -713.4213562373095, -452.4213562373095, -1349.4213562373095, -449.4213562373095, -449.4213562373095, -449.4213562373095]
[-449.4213562373095, -446.4213562373095, -450.4213562373095, -749.4213562373095, -450.4213562373095, -450.4213562373095, -455.4213562373095, -450.4213562373095, -449.4213562373095, -729.4213562373095, -449.4213562373095, -698.4213562373095, -450.4213562373095, -450.4213562373095, -450.4213562373095, -451.4213562373095]
[-447.4213562373095, -446.4213562373095, -450.4213562373095, -447.4213562373095, -449.4213562373095, -450.4213562373095, -450.4213562373095, -449.4213562373095, -750.4213562373095, -447.4213562373095, -448.4213562373095, -451.4213562373095, -448.4213562373095, -451.4213562373095, -448.4213562373095, -451.4213562373095]
[-444.4213562373095, -443.4213562373095, -455.4213562373095, -450.4213562373095, -448.4213562373095, -449.4213562373095, -456.4213562373095, -446.4213562373095, -449.4213562373095, -447.4213562373095, -448.4213562373095, -448.4213562373095, -448.4213562373095, -446.4213562373095, -445.4213562373095, -450.4213562373095]
[-443.4213562373095, -443.4213562373095, -446.4213562373095, -449.4213562373095, -446.4213562373095, -451.4213562373095, -447.4213562373095, -451.4213562373095, -446.4213562373095, -447.4213562373095, -444.4213562373095, -445.4213562373095, -449.4213562373095, -450.4213562373095, -446.4213562373095, -449.4213562373095]
[-443.4213562373095, -443.4213562373095, -446.4213562373095, -447.4213562373095, -447.4213562373095, -447.4213562373095, -445.4213562373095, -444.4213562373095, -445.4213562373095, -446.4213562373095, -446.4213562373095, -452.4213562373095, -447.4213562373095, -450.4213562373095, -444.4213562373095, -443.4213562373095]
[-443.4213562373095, -443.4213562373095, -445.4213562373095, -444.4213562373095, -444.4213562373095, -445.4213562373095, -448.4213562373095, -446.4213562373095, -444.4213562373095, -450.4213562373095, -448.4213562373095, -743.4213562373095, -450.4213562373095, -444.4213562373095, -449.4213562373095, -447.4213562373095]
[-443.4213562373095, -443.4213562373095, -443.4213562373095, -444.4213562373095, -447.4213562373095, -445.4213562373095, -448.4213562373095, -445.4213562373095, -447.4213562373095, -444.4213562373095, -446.4213562373095, -444.4213562373095, -446.4213562373095, -451.4213562373095, -451.4213562373095, -445.4213562373095]
[-443.4213562373095, -443.4213562373095, -447.4213562373095, -445.4213562373095, -443.4213562373095, -443.4213562373095, -445.4213562373095, -446.4213562373095, -445.4213562373095, -447.4213562373095, -446.4213562373095, -446.4213562373095, -446.4213562373095, -449.4213562373095, -446.4213562373095, -446.4213562373095]
[-443.4213562373095, -443.4213562373095, -446.4213562373095, -443.4213562373095, -444.4213562373095, -444.4213562373095, -446.4213562373095, -445.4213562373095, -444.4213562373095, -447.4213562373095, -444.4213562373095, -445.4213562373095, -714.4213562373095, -444.4213562373095, -444.4213562373095, -446.4213562373095]
[-443.4213562373095, -443.4213562373095, -445.4213562373095, -446.4213562373095, -445.4213562373095, -445.4213562373095, -445.4213562373095, -446.4213562373095, -445.4213562373095, -714.4213562373095, -444.4213562373095, -447.4213562373095, -444.4213562373095, -445.4213562373095, -445.4213562373095, -444.4213562373095]
[-443.4213562373095, -443.4213562373095, -445.4213562373095, -446.4213562373095, -716.4213562373095, -445.4213562373095, -445.4213562373095, -446.4213562373095, -443.4213562373095, -445.4213562373095, -446.4213562373095, -702.4213562373095, -1040.4213562373095, -445.4213562373095, -446.4213562373095, -445.4213562373095]
[-443.4213562373095, -443.4213562373095, -444.4213562373095, -444.4213562373095, -446.4213562373095, -446.4213562373095, -444.4213562373095, -444.4213562373095, -443.4213562373095, -444.4213562373095, -446.4213562373095, -443.4213562373095, -1041.4213562373095, -444.4213562373095, -446.4213562373095, -444.4213562373095]
[-443.4213562373095, -443.4213562373095, -444.4213562373095, -445.4213562373095, -444.4213562373095, -444.4213562373095, -447.4213562373095, -445.4213562373095, -445.4213562373095, -443.4213562373095, -447.4213562373095, -718.4213562373095, -449.4213562373095, -445.4213562373095, -445.4213562373095, -445.4213562373095]
[-443.4213562373095, -415.4213562373095, -445.4213562373095, -444.4213562373095, -444.4213562373095, -446.4213562373095, -445.4213562373095, -445.4213562373095, -446.4213562373095, -444.4213562373095, -445.4213562373095, -448.4213562373095, -444.4213562373095, -444.4213562373095, -445.4213562373095, -446.4213562373095]
[-443.4213562373095, -415.4213562373095, -443.4213562373095, -716.4213562373095, -445.4213562373095, -686.4213562373095, -446.4213562373095, -445.4213562373095, -445.4213562373095, -446.4213562373095, -443.4213562373095, -450.4213562373095, -445.4213562373095, -445.4213562373095, -448.4213562373095, -443.4213562373095]
[-416.4213562373095, -415.4213562373095, -443.4213562373095, -479.4213562373092, -444.4213562373095, -448.4213562373095, -446.4213562373095, -444.4213562373095, -444.4213562373095, -445.4213562373095, -445.4213562373095, -444.4213562373095, -744.4213562373095, -446.4213562373095, -444.4213562373095, -445.4213562373095]
[-300.4213562373092, -415.4213562373095, -718.4213562373095, -745.4213562373095, -444.4213562373095, -447.4213562373095, -447.4213562373095, -416.4213562373095, -443.4213562373095, -447.4213562373095, -445.4213562373095, -444.4213562373095, -418.4213562373095, -444.4213562373095, -634.4213562373095, -444.4213562373095]
