[-450.3492631546443, -495.3170869740171, -495.3170869740171, -502.2571089694068, -495.3170869740171, -495.3170869740171, -495.3170869740171, -450.3492631546443, -452.2571089694068, -495.3170869740171, -495.3170869740171, -495.3170869740171, -495.3170869740171, -495.3170869740171, -445.3170869740171, -445.3170869740171]
[-445.2170869740171, -445.2170869740171, -445.41708697401714, -450.4492631546443, -495.11708697401707, -445.3170869740171, -445.3170869740171, -445.41708697401714, -445.61708697401707, -495.41708697401714, -450.14926315464436, -452.15710896940686, -495.11708697401707, -445.41708697401714, -495.01708697401716, -495.41708697401714]
[-445.11708697401707, -445.01708697401716, -445.3170869740171, -445.2170869740171, -445.3170869740171, -445.41708697401714, -445.3170869740171, -449.9492631546443, -445.41708697401714, -445.7170869740171, -445.2170869740171, -445.51708697401716, -445.7170869740171, -445.3170869740171, -445.51708697401716, -445.51708697401716]
[-445.11708697401707, -445.01708697401716, -445.41708697401714, -445.11708697401707, -445.41708697401714, -445.2170869740171, -445.41708697401714, -445.51708697401716, -445.3170869740171, -445.61708697401707, -445.61708697401707, -445.41708697401714, -445.8170869740171, -445.2170869740171, -445.2170869740171, -445.61708697401707]
[-445.01708697401716, -445.01708697401716, -445.41708697401714, -445.2170869740171, -445.51708697401716, -445.3170869740171, -445.2170869740171, -445.11708697401707, -445.01708697401716, -445.11708697401707, -445.11708697401707, -445.3170869740171, -445.11708697401707, -445.61708697401707, -445.3170869740171, -445.2170869740171]
[-445.01708697401716, -445.01708697401716, -445.2170869740171, -445.11708697401707, -445.11708697401707, -445.2170869740171, -445.2170869740171, -445.11708697401707, -445.01708697401716, -445.2170869740171, -445.11708697401707, -445.2170869740171, -445.11708697401707, -445.2170869740171, -445.11708697401707, -445.41708697401714]
[-445.01708697401716, -445.01708697401716, -445.11708697401707, -445.3170869740171, -445.01708697401716, -445.2170869740171, -445.01708697401716, -445.3170869740171, -445.2170869740171, -445.11708697401707, -445.11708697401707, -445.2170869740171, -445.3170869740171, -445.2170869740171, -445.3170869740171, -445.3170869740171]
[-445.01708697401716, -444.91708697401714, -445.01708697401716, -445.11708697401707, -445.2170869740171, -445.3170869740171, -445.41708697401714, -445.11708697401707, -445.2170869740171, -445.2170869740171, -445.2170869740171, -445.11708697401707, -445.2170869740171, -445.3170869740171, -445.2170869740171, -445.3170869740171]
[-444.91708697401714, -444.91708697401714, -445.01708697401716, -445.3170869740171, -445.11708697401707, -445.2170869740171, -445.2170869740171, -445.2170869740171, -445.11708697401707, -445.2170869740171, -445.11708697401707, -445.11708697401707, -445.01708697401716, -445.41708697401714, -445.01708697401716, -445.3170869740171]
[-444.8170869740171, -437.95163494631106, -445.11708697401707, -445.01708697401716, -444.91708697401714, -445.11708697401707, -445.11708697401707, -444.91708697401714, -445.11708697401707, -445.11708697401707, -445.11708697401707, -445.01708697401716, -445.2170869740171, -444.91708697401714, -445.11708697401707, -445.3170869740171]
[-438.0516349463111, -437.95163494631106, -445.11708697401707, -445.2170869740171, -495.01708697401716, -445.01708697401716, -444.91708697401714, -445.2170869740171, -445.11708697401707, -494.91708697401714, -445.2170869740171, -445.01708697401716, -438.0516349463111, -444.8170869740171, -445.2170869740171, -445.11708697401707]
[-438.0516349463111, -437.95163494631106, -445.2170869740171, -445.01708697401716, -445.11708697401707, -450.04926315464434, -445.2170869740171, -438.1516349463111, -445.11708697401707, -445.01708697401716, -438.3516349463111, -438.3516349463111, -438.1516349463111, -445.01708697401716, -445.2170869740171, -445.3170869740171]
[-437.8516349463111, -299.55622924915355, -445.11708697401707, -438.3516349463111, -445.2170869740171, -437.95163494631106, -445.11708697401707, -438.0516349463111, -438.45163494631106, -438.45163494631106, -445.3170869740171, -445.2170869740171, -438.0516349463111, -438.1516349463111, -444.91708697401714, -445.2170869740171]
[-299.65622924915357, -299.55622924915355, -423.4018381638151, -445.01708697401716, -445.3170869740171, -438.5516349463111, -438.1516349463111, -445.3170869740171, -445.01708697401716, -438.25163494631107, -445.01708697401716, -438.5516349463111, -438.0516349463111, -438.1516349463111, -445.41708697401714, -438.1516349463111]
[-289.55622924915355, -289.25622924915353, -299.55622924915355, -299.75622924915353, -438.3516349463111, -438.1516349463111, -299.65622924915357, -438.25163494631107, -500.54926315464434, -445.11708697401707, -446.1308635070242, -445.51708697401716, -299.85622924915356, -299.65622924915357, -438.0516349463111, -423.8018381638151]
[-289.35622924915356, -289.25622924915353, -299.75622924915353, -299.9562292491536, -424.10183816381516, -299.9562292491536, -289.55622924915355, -299.75622924915353, -299.9562292491536, -300.05622924915355, -289.35622924915356, -438.1516349463111, -437.95163494631106, -299.9562292491536, -445.61708697401707, -424.00183816381514]
[-289.35622924915356, -289.25622924915353, -300.05622924915355, -299.65622924915357, -289.4562292491536, -300.05622924915355, -289.65622924915357, -300.05622924915355, -289.4562292491536, -289.35622924915356, -289.35622924915356, -300.05622924915355, -300.05622924915355, -289.4562292491536, -299.75622924915353, -300.25622924915353]
[-289.35622924915356, -289.25622924915353, -289.75622924915353, -289.55622924915355, -289.55622924915355, -289.4562292491536, -289.65622924915357, -300.15622924915357, -289.55622924915355, -289.75622924915353, -289.35622924915356, -299.85622924915356, -289.4562292491536, -289.35622924915356, -300.15622924915357, -289.55622924915355]
[-289.35622924915356, -289.25622924915353, -289.35622924915356, -289.65622924915357, -289.55622924915355, -289.65622924915357, -289.35622924915356, -289.55622924915355, -289.4562292491536, -384.2940159642843, -289.4562292491536, -289.85622924915356, -289.85622924915356, -289.65622924915357, -289.55622924915355, -289.65622924915357]
[-289.25622924915353, -289.25622924915353, -289.4562292491536, -289.4562292491536, -289.65622924915357, -289.35622924915356, -289.4562292491536, -289.4562292491536, -289.65622924915357, -289.75622924915353, -289.65622924915357, -289.35622924915356, -423.7018381638152, -289.65622924915357, -289.75622924915353, -289.65622924915357]
[-289.25622924915353, -289.25622924915353, -369.6907757390243, -289.35622924915356, -289.75622924915353, -289.75622924915353, -289.55622924915355, -289.4562292491536, -289.55622924915355, -289.35622924915356, -369.49077573902423, -289.9562292491536, -289.4562292491536, -289.75622924915353, -289.55622924915355, -289.65622924915357]
[-289.25622924915353, -289.15622924915357, -445.7170869740171, -289.35622924915356, -445.7308635070242, -289.55622924915355, -289.4562292491536, -289.85622924915356, -289.35622924915356, -289.65622924915357, -289.4562292491536, -289.55622924915355, -289.65622924915357, -289.35622924915356, -289.4562292491536, -290.05622924915355]
[-289.25622924915353, -289.15622924915357, -289.65622924915357, -289.35622924915356, -289.35622924915356, -289.4562292491536, -289.4562292491536, -289.25622924915353, -289.55622924915355, -289.55622924915355, -289.35622924915356, -289.35622924915356, -289.65622924915357, -289.85622924915356, -289.55622924915355, -289.55622924915355]
